customer_tweet_id,customer_id,customer_message,reference_reply,reply_tweet_id,intent,created_at
629589,269140,how do we opt out of using Amazon Delivery get back to UPS/USPS? Can’t justify using you guys anymore if every pkg is ruined/lost,"You are unable to ""opt out"" of using specific carriers with Amazon.",629586,order_status_delivery,Wed Nov 22 15:42:00 +0000 2017
629591,269141,"bonjour, moyen de parler en DM ?","Bonjour, oui nous sommes à votre disposition. Vous pouvez envoyer un DM",629590,order_status_delivery,Wed Nov 22 15:41:27 +0000 2017
629594,269142,seriously. If you can't deliver it on time then why you are selling Prime membership. I'm disappointed with your pathatic service. #StopSellingIfYouCannotDeliver,"We apologize for the inconvenience regarding the delivery. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. Please don't provide your order details, we consider it to be personal information. Our page is visible to public.",629592,subscription_and_prime,Wed Nov 22 15:40:28 +0000 2017
629593,269142,This is not the solution. Assist me how to get the products on time. Why M I paying if I don't get the products on time.,"We apologize for the unforeseen delay on this regard. This was certainly not intended. We will ensure to get the order home by the new delivery date. Further, I'll ensure to share your comments internally for a review.",629595,order_status_delivery,Wed Nov 22 16:27:00 +0000 2017
629597,269143,I feel I have been lied to. I was told my package was delivered this morning but it is no where to be seen. I'd like to know where my package is please and thank u,"Hey Amy, have you checked with any of your neighbours? You can check more info here: https://t.co/9rQrNcKjLc",629596,order_status_delivery,Wed Nov 22 15:40:28 +0000 2017
629601,269144,your website is down and i'm getting mad,I'm sorry for the frustration! We'd love to help out in any way we can! Can you please tell us what happens when you try to use our website?,629600,order_status_delivery,Wed Nov 22 15:31:25 +0000 2017
629605,269146,sir I want only refund .kindly do this,I understand you've not received your refund yet. We'd really like to help. Kindly reach out to our support team via link provided earlier and sort this for you.,629604,returns_and_refunds,Wed Nov 22 15:39:00 +0000 2017
629612,269147,...sir will i get any help or not?,"Apologies, Neeraj. Please use the link that is provided by our team here: https://t.co/elC2EJf36p to contact our support team and keep us posted.",629608,order_status_delivery,Wed Nov 22 15:38:37 +0000 2017
629610,269147,none of link provided is working....,"That's strange, allow us to take a closer look on this by sharing your details here: https://t.co/cllwXc2HeK. As soon as we receive the details, we'll check and reach out to you with an update. Krishna | Amazon Customer Service",629613,order_status_delivery,Wed Nov 22 16:27:30 +0000 2017
629616,269148,Las preguntas y valoraciones de este artículo no concuerdan con el producto. ¿Es normal?,Muchas gracias por informarnos. Vamos a enviar la información al departamento encargado.,629614,order_status_delivery,Wed Nov 22 15:38:33 +0000 2017
629621,269150,Não vai ter frete grátis nessa black friday da não? Pra mim só compensa mesmo com frete grátis. Nortista sofre d+ :~,"Olá, no momento não dispomos dessas informações mas assim que tivermos novidades serão anunciadas no site. 😊",629619,order_status_delivery,Wed Nov 22 15:36:00 +0000 2017
629623,269151,Il fatto che riceverò il mio primo stipendio proprio questo #BlackFriday2017 è una coincidenza o un male divino ? preparatevi al peggio,"Siamo pronti a tutto, stupiscici! 😂 ^FA https://t.co/1D8z789eKc",629622,order_status_delivery,Wed Nov 22 15:35:33 +0000 2017
629625,268677,"Und noch ne frage an ist es üblich, dass das garantierte Lieferdatum einfach, ohne den Kunden zu informieren, einen Tag nach hinten gesetzt wird? Erst Mittwoch und mir nichts dir nichts auf Donnerstag geändert. Obwohl noch 1 Stk auf Lager war als ich bestellt habe.","Hi, das hört sich ja garnicht gut an. Natürlich solltest, wenn du dein Paket nicht bekommst, informiert werden. Wende dich doch bitte hierzu an meine Kollegen vom Kundenservice. Die können dir weiterhelfen: https://t.co/ohyvGrpvrY",629624,order_status_delivery,Wed Nov 22 15:34:34 +0000 2017
629627,218234,"Hey could you have a simple setting on the Kindle app that allows/blocks notifications? It is nice to read without all the alerts from other apps... could do it on phone settings, but a simple on/off in the kindle app would be easier","Hey Mark, thanks for the feedback. We're regularly working on improvements to your Kindle experience.",629626,digital_and_devices,Wed Nov 22 15:33:00 +0000 2017
629632,145226,Kann mir einer Erklären wieso meine Bestellung die heute ankommen sollte aufeinmal auf Freitag kommen soll und noch nichtmal versandt wurde? Online Bestellungen werden auch immer nerviger... 😔,"Hi, hast du dich schon bei den Kollegen gemeldet? Liebe Grüße",629630,order_status_delivery,Wed Nov 22 15:30:33 +0000 2017
629631,145226,"Nein, Ich habe mich entschieden nochmal bis Freitag zu warten, da ich von mehreren Leuten hörte das es wohl allgemein Grade Lieferschwierigkeiten geben soll. Warscheinlich durch den Cyber Monday in Zusammenhang mit dem kommenden Weihnachtsgeschäft nehme ich an...","Falls du die Artikel bis dahin nicht erhalten solltest, melde dich einfach nochmal bei den Kollegen. Ich drück' dir die Daumen, dass die Sendung bald zugestellt wird :)",629633,order_status_delivery,Wed Nov 22 16:00:37 +0000 2017
629644,269155,Is it normal for your delivery staff to enter someone’s property without their knowledge or permission?,"If you are having trouble with your deliveries, we'd like to help. Please contact us by phone or chat here: https://t.co/qy3J24VGxb",629643,order_status_delivery,Wed Nov 22 15:29:30 +0000 2017
629646,269156,Ya he solucionado el problema por el chat en vivo. Gracias :3,Nos alegra saberlo y gracias por informarnos. Ha sido un placer.,629648,order_status_delivery,Wed Nov 22 16:04:00 +0000 2017
629650,269157,Praying to the gods today. I need to stuff 300 envelopes before 5.30pm and they've not even arrived yet... #miraclerequired,That's a lot of work! Does your order show that it's arriving today: https://t.co/aaDyEz1VgE? Deliveries can be made till 21:00.,629649,order_status_delivery,Wed Nov 22 15:28:51 +0000 2017
629652,269147,i have not received cash back money yet..,Sorry to learn your cashback has not been credited yet. Please connect with our support team here : https://t.co/vlvfJr4nN9 and they'll sort this out for you.,629651,order_status_delivery,Wed Nov 22 15:28:30 +0000 2017
631571,269672,"My echo almost never hears ""Alexa Off"" the first time – and it's infuriating. I want the radio to stop.","I'm sorry for the poor experience, Kyle! We can definitely take a look a getting a Voice Profile set up if you haven't already done so: https://t.co/ljtvRZfPXx. Please let us know if this works! We're here to help!",631570,digital_and_devices,Wed Nov 22 16:26:40 +0000 2017
631579,269675,Ya casi llega mi pedido de,"¡Hola, María!. Estamos ansiosos de lo recibas. Cuéntanos, ¿Que es lo que estás esperando? ^DB https://t.co/GDnpcl48qd",631578,order_status_delivery,Wed Nov 22 16:26:07 +0000 2017
631583,269677,Como se controlar pra não comprar um monte de livro na ?,Vocês sonham e nós realizamos 🙊💕,631582,order_status_delivery,Wed Nov 22 16:25:28 +0000 2017
631585,269678,Why OPPO is manufacturing One plus 5T....please assure Oppo had not compromising the quality all arround.......hope not compromising quality of OP5T in India We Love One Plus not Oppo..,"Oppo is the official manufacturer of Oneplus 5 series mobiles in India. However, in case of any issue with the mobile, kindly reach out to us; we'll be glad to help. Appreciate your understanding.",631584,order_status_delivery,Wed Nov 22 16:25:28 +0000 2017
631587,269679,I’ll definitely be calling later 👍🏻 this has been happening for months and they said they canceled it,We're always here to help! :),631586,order_status_delivery,Wed Nov 22 16:25:28 +0000 2017
631591,269680,"Hola , con la novedad que ya amenaza con cancelar mi pedido de Patria 1 si no surte el proveedor!. Patria 2 y 3, ya los tengo en mano 😁","Hola Edgar, por motivo de seguridad, sugiero no compartir información personal ni sensible de tu cuenta o pedido por este medio. Lamentamos el inconveniente, de requerir asistencia, puedes entrar en contacto con nuestro Soporte al Cliente.",631589,order_status_delivery,Wed Nov 22 16:25:00 +0000 2017
631590,269680,"Gracias por la sugerencia, ¿hay algo que se pueda hacer para que mi pedido sea entregado?. Saludos.","Edgar, por favor, entra en contacto con nuestros compañeros de Soporte al Cliente para que puedan verificar las opciones disponibles: https://t.co/beR78zMMYB.",631592,order_status_delivery,Wed Nov 22 16:34:27 +0000 2017
631598,269682,Con razón cuando escribía a no me ayudaban... no actualizan su perfil desde 2014 y su otro perfil desde 2013...,"Hola, te comentamos que todas nuestras páginas de contacto en redes sociales se encuentran debidamente verificadas. Atenderemos todas tus consultas por medio de esta página @AmazonHelp , será un gusto ayudarte.",631597,order_status_delivery,Wed Nov 22 16:24:39 +0000 2017
631602,269683,I’m annoyed that I pay for prime yet still can’t get my order to me by the next day,"We're sorry to hear about the difficulty receiving your orders in a timely fashion, Abbie. We're here to help! For clarification, are the parcels missing the delivery dates given in your order confirmation e-mails?",631600,order_status_delivery,Wed Nov 22 16:24:38 +0000 2017
631603,269683,For them then not to turn up today as I need them tomorrow is annoying,"We never want to let you down, but it sounds like we have. I'm terribly sorry for any inconvenience caused by the delays. Do they tend to happen with a particular courier? Please let us know.",631604,order_status_delivery,Wed Nov 22 16:55:00 +0000 2017
631609,148043,"""In Kürze.."" - das kann man so sehen, - wenn man 2027 schon fast vor der Tür sieht.","Zumindest kannst du dann nicht sagen, wir hätten dich nicht rechtzeitig gewarnt 😃😉 Schönen Abend",631608,order_status_delivery,Wed Nov 22 16:23:26 +0000 2017
631628,269685,"Desconozco quien sea el transportista (AMZMX), quisiera saberlo por eso les pido ayuda, muchas gracia por la atención,","En este caso Julio, es necesario que contactes directamente con nuestros compañeros de Servicio al Cliente, debido a que nosotros no contamos con acceso a tu cuenta para verificar esta información. Te dejamos el enlace de contacto: https://t.co/Iuwd8V5E8G ¡Suerte!",631627,order_status_delivery,Wed Nov 22 16:22:00 +0000 2017
631630,269685,"Es directo de Amazon, el estatus es en camino",¡Gracias por la información! ¿De casualidad has intentado contactar con el transportista para verificar porqué no se ha entregado este pedido?,631629,order_status_delivery,Wed Nov 22 16:17:03 +0000 2017
631632,269685,"me pueden ayudar con un pedido que no ha llegado por favor, tenía fecha de entrega ayer 21 de noviembre","Claro, Julio. Disculpa las molestias.¿Podrías indicarnos si este pedido es vendido directamente por Amazon o es de un vendedor externo?",631631,order_status_delivery,Wed Nov 22 16:11:31 +0000 2017
631634,269686,Hey your dipshit agent never placed anything on my account. Guess she was an idiot like I thought! Pathetic customer service!,"When you reached out to our support team, what options were we able to review with you regarding your account?",631633,order_status_delivery,Wed Nov 22 16:21:29 +0000 2017
631637,269686,"I haven’t been able to access my account since Sept, no one at #amazon cares. Someone else is now using my account and all I wanted to do was by an Echo. But you guys screwed that up!",Sorry to hear you've not been able to access your account since September. Can you contact us here: https://t.co/jzvkhdlrK5 so we can take a look?,631635,digital_and_devices,Wed Nov 22 15:59:31 +0000 2017
631641,269686,"When you try to sign into your #amazon.com account and it no longer exist and customer service totally fails. Still waiting for that call back, almost 2 weeks later.","I'm so sorry to hear you are having issues logging in to your https://t.co/nUUp5MLhYl account. When you spoke to us, what solutions what offer to you?",631638,order_status_delivery,Tue Nov 21 23:11:26 +0000 2017
631645,269687,Ordered something on Sunday with Amazon Prime and it still hasn’t turned up. #TerribleService #NotHappy,Hi! I'm sorry to hear your order hasn't been delivered yet! Have we missed the expected delivery date in the order confirmation email?,631644,subscription_and_prime,Wed Nov 22 16:21:00 +0000 2017
631648,269688,"I think it must have been raised with every department by now. Many chats, e-mails and phone calls.","Have you received an e-mail from an Account Specialist? If so, what has been advised?",631646,order_status_delivery,Wed Nov 22 16:20:30 +0000 2017
631647,269688,Quite a few e-mails have been received advising exactly the same thing. Password resets which do not work. I have got stuck in a loop and I am now becoming quite dizzy.,Hi! Thank you so much for contacting us! Please try clearing your cache/cookies and/or trying a new browser. This should fix your issue and I hope this helps!,631649,account_and_security,Wed Nov 22 16:52:28 +0000 2017
631653,269688,"Unfortunately, I have been locked out of my old Amazon account and it's not possible for Amazon to solve this issue.",Sorry to hear that you're locked out of your account. Has this issue been raised with our account specialists?,631652,account_and_security,Wed Nov 22 16:15:27 +0000 2017
631655,269688,"I am so sorry to be saying this as a loyal customer. After 4 days of trying to solve a simple issue with #Amazon I can now say that I am not able to recommend Amazon to anyone, due to the lack of support from their technical support team.","We'd like for you to have a better experience with us! Without giving account information, can you tell us more about what's going on? We'd like a chance to help!",631654,order_status_delivery,Wed Nov 22 15:59:00 +0000 2017
631659,269689,when steals $100 from you and won’t refund you!!🙃🙃,"Without posting personal or account sensitive information, can you tell us more about what's going on? When you contacted us: https://t.co/EKXRLsnxJu were we able to provide you with more insight?",631656,returns_and_refunds,Wed Nov 22 16:20:30 +0000 2017
631658,269689,"I was charged for an amazon prime account I didn’t want, I cancelled my account awhile ago and they refuse to give me a refund","We'd like to see what options are available. Please use the ""skip sign in"" and provide info here: https://t.co/KAPe9Y2JhL",631660,returns_and_refunds,Wed Nov 22 16:32:00 +0000 2017
631662,269690,Used collect service today for the first time...it’s amazing! So convenient 👏🏻,That's awesome! Thanks for sharing your experience with us!,631661,order_status_delivery,Wed Nov 22 16:20:30 +0000 2017
631664,269691,What is amazon doing about the Credit card charges from November 7 and 9. I have been charged 12 times for the same purchases on those dates. And through verification by credit card centers apparently it is a massive system wide error. I’m out tens of thousands of dollars,I'm so sorry to hear about these unexpected charges! We don't have account access through Twitter. Please reach out to us here: https://t.co/hApLpMlfHN so we may further assist.,631663,billing_and_payment,Wed Nov 22 16:20:30 +0000 2017
631669,269693,3rd party. Does that make a difference?,Thanks for letting us know! The process will be a bit different. Have you had a chance to reach out to the seller to explain the situation: https://t.co/CPlSn4VJhG?,631667,order_status_delivery,Wed Nov 22 16:19:01 +0000 2017
631668,269693,I reached out Saturday and again yesterday since I didn’t hear back.,I'm sorry you haven't received a reply back. Please file an A-to-z Guarantee Claim against the seller here: https://t.co/IyOPmQQfhf so we can step in to sort this out.,631670,order_status_delivery,Wed Nov 22 16:44:25 +0000 2017
631671,269693,It says I can do it starting November 22... which is today. But it won’t let me file the claim yet.,Sorry to hear of the issues with filing your claim. Can you contact us here: https://t.co/hApLpMlfHN so we can take a look?,631672,order_status_delivery,Wed Nov 22 16:57:31 +0000 2017
631674,269693,It says delivered in IL... I’m in CA...,That is a bit odd! Was the item sold by Amazon or by a third party seller? Look in the order details found here: https://t.co/Y5jpI9ys9c,631673,order_status_delivery,Wed Nov 22 01:56:00 +0000 2017
631676,269693,Of course my copy of #WereGonnaNeedMoreWine is lost in shipping. 😩 thanks for nothing,Oh no! Have there been any tracking updates? Please be sure to let us know!,631675,order_status_delivery,Tue Nov 21 22:09:26 +0000 2017
631678,269694,is it common practice for your delivery drivers to leave packages in the wheelie bins of customers?,I'm sorry to hear this! We'd like to take a closer look at this with you. Please reach out to us via phone or chat here: https://t.co/JzP7hlA23B,631677,order_status_delivery,Wed Nov 22 16:19:00 +0000 2017
631682,269695,"Double charged by for an item, who do I get in contact with??😭",Hello Nicola! You can get in touch with us here: https://t.co/JzP7hlA23B,631681,billing_and_payment,Wed Nov 22 16:18:00 +0000 2017
631684,269696,is this really an appropriate delivery tactic?,So sorry for the way your parcel was delivered! Please reach out here: https://t.co/JzP7hlA23B so we can look into this for you!,631683,order_status_delivery,Wed Nov 22 16:17:35 +0000 2017
631687,269697,"Quítenme esta cuenta de prime, soy una amenaza #teodiointernet","¡Oh no, Cristian! ¿Qué ha pasado? 😱📦😱❤😘 ^DA https://t.co/g3NRhJoqmw",631685,order_status_delivery,Wed Nov 22 16:17:02 +0000 2017
631686,269698,"my order supposedly coming on Friday has yet to be shipped, I see no update on the order status and I've been waiting for weeks","I'm sorry for the wait; if your order doesn't arrive within the specified delivery date, please contact us so we can take action to assist you.",631688,order_status_delivery,Wed Nov 22 18:44:13 +0000 2017
631692,269700,"- if part of an order was never delivered despite it saying it was, what can I do? Seems the pants I ordered were not put in the box","I'm sorry an item was missing from your package. We'd like to help by phone or chat, contact us anytime via: https://t.co/hApLpMlfHN",631691,order_status_delivery,Wed Nov 22 16:15:01 +0000 2017
631695,269701,again wait 7 days poor services and payment returns system is very third class,"Apologies for any issue with your recent order, please share your details here: https://t.co/beaaDm0muc and we'll sort it out for you.",631693,order_status_delivery,Wed Nov 22 16:12:01 +0000 2017
631694,269701,# 171-1467522-3489167 Almost west 39 min 26 sec to talk with yr executive,"Could you please confirm if you've shared the details in the link provided to you earlier? Also, Please don't provide your order details, we consider it to be personal information. Our page is visible to the public.",631696,order_status_delivery,Wed Nov 22 16:49:29 +0000 2017
631699,269702,"yesterday an amazon driver tried to open my front door, telling me he is told to try all doors to leave parcels inside? today one unlocked my side gate made his way round my house and knocked on my back door, then left oil from his van all over my drive.",I'm so sorry for the troubling experience! We want to take a closer look at the situation. Please provide us some information using this link and give as much detail as possible: https://t.co/LsDlQVmo3h,631698,order_status_delivery,Wed Nov 22 16:09:37 +0000 2017
631701,269703,Order no. 404-52035029193918 Refund the charge of delivery .,as we consider it to be personal information. Our Twitter page is public. 2/2,631700,returns_and_refunds,Wed Nov 22 16:09:00 +0000 2017
631705,269703,"Link doesn't work , and no call yet from delivery guy",Usually the products are delivered on or before 8 PM on the estimated delivery date given at the time of placing the order. I request you to kindly wait until then and I'm positive it'd be done.,631703,order_status_delivery,Wed Nov 22 08:22:52 +0000 2017
631708,269704,The amazon delivery guy just told me off I am shook,"We'd love to help out and make sure this is looked into, Luce! If you have the time, please reach out to us here: https://t.co/JzP7hlA23B, so we can do so.",631707,order_status_delivery,Wed Nov 22 16:07:00 +0000 2017
631711,269705,Why is part of my app in Spanish?,I'm sorry for the trouble. Have you checked the language settings within the app?,631709,order_status_delivery,Wed Nov 22 16:07:00 +0000 2017
631713,269706,"Why is comrade detective, an amazon production, not available on prime video in India?",We will continue to add new content. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest movies and TV shows we have available.,631712,digital_and_devices,Wed Nov 22 16:06:00 +0000 2017
631715,269678,One plus 5T...what a device.... unbelievable fast and beautiful......only in design apple have upper hand otherwise OP rocks thank you amazon for such fast delivery...love OP,"I’m glad to know that! We try our best to make you guys happy; because when you are happy, we are happy! 😇",631714,order_status_delivery,Wed Nov 22 16:05:31 +0000 2017
631717,269707,Took you too long to correct.,We appreciate you flagging this to us. Thank you for helping us resolve this.,631716,order_status_delivery,Wed Nov 22 16:05:31 +0000 2017
631719,269707,please have a look at the dates in your banner ad.,Thank you for flagging this. I'll have this reviewed internally.,631718,order_status_delivery,Mon Nov 20 18:47:31 +0000 2017
631721,155862,"I have sent you a DM, could someone ease reply","Kirsten, I am terribly sorry for the delay in getting back to you! We would love to help you with this issue, please call or chat with us here at your earliest convenience: https://t.co/JzP7hlA23B",631720,order_status_delivery,Wed Nov 22 16:03:29 +0000 2017
631723,269708,Hallo! Wird die Serie Ally MacBeal in näherer Zukunft für Prime Abonnenten in Österreich verfügbar sein?,"Hi! Leider liegen uns zu diesem Thema keine Informationen vor. Da heißt es, Augen und Ohren offen halten und Daumen drücken dass die Ally MacBeal bald verfügbar ist.",631722,order_status_delivery,Wed Nov 22 16:03:00 +0000 2017
631726,269709,has the absolute WORST customer service ever! Bar none. #NeverAgain,That's not the impression we'd like to leave you with! Can you tell us more about what's happened? Please don't include any account details.,631724,order_status_delivery,Wed Nov 22 16:01:33 +0000 2017
631725,269709,i got locked out of my account never recieved my items customer service rep. was super rude cant cancel my prime supscription because....my account is still locked,"Oh no! I'm terribly sorry we've missed the mark! We'd like to help fix this! First things first, did you happen to receive an e-mail from an account specialist regarding your account? Have you checked your spam/junk folder?",631727,account_and_security,Wed Nov 22 20:14:00 +0000 2017
631728,269709,i did not recieve emails regarding the matter,I'm sorry for the frustration! Please give us a call and we'll do everything we can to get this fixed​: https://t.co/hApLpMlfHN,631729,order_status_delivery,Thu Nov 23 02:40:39 +0000 2017
631730,269709,i cannot log i to my account as my account has been locked,This link will allow you to contact us and bypass log in for now. Please click here: https://t.co/jzvkhdlrK5. Was there an error message when you attempted to log in to your account? What did it say?,631731,order_status_delivery,Thu Nov 23 04:16:25 +0000 2017
631735,269710,Cute trick....no one has emailed me back - now I was overcharged for music unlimited 🙄,"I'm so sorry to hear this, Anna! Please use the link ^CL provided to reach out to us via phone or live chat so we can look into and discuss this in real-time.",631734,billing_and_payment,Wed Nov 22 16:01:32 +0000 2017
631738,269710,My setting already say don’t spoil my surprises ....,Please get in touch with us so we can look into this for you: https://t.co/3weqpQZOfq,631736,order_status_delivery,Tue Nov 21 00:45:00 +0000 2017
631740,269710,if I go to my wish list and click to add the item to my cart it tells me if someone already bought the item for me. What the hell? Way to ruin Christmas #amazonruinschristmas #realnice #amazon #wishlist,"I am sorry Anna, we don't want to be spoilers, use this reference to prevent that from happening again: https://t.co/8f0NNexcvo",631739,order_status_delivery,Tue Nov 21 00:38:32 +0000 2017
631745,121014,"So, if I return it, y spend 31$, plus delivery costs, and get no book. It’s really unfair and stupid","I'm sorry for the frustration! We'd like to help if we can, Solange. Can you tell us what website you used to place your order? For example, .com, .co.uk, .es, etc. Let us know!",631743,returns_and_refunds,Wed Nov 22 15:59:00 +0000 2017
631747,184863,Hey - I ordered The Art of Wolfenstein II: The New Colossus (due for release tomorrow) from the UK store and haven't had it dispatched yet. Do you anticipate stock today or tomorrow?,Please keep an eye out on your e-mail for any order updates.,631746,order_status_delivery,Wed Nov 22 15:58:45 +0000 2017
632770,269983,"For every Amazon sale, websites like these are faking customers using Amazon brand logo. Try to stop.",Thanks for flagging this. I have forwarded this to the concerned team to get checked.,632769,order_status_delivery,Wed Oct 04 18:56:00 +0000 2017
632872,270005,Absolute joke after waiting all day for an order placed on Friday on prime,"Hey Michael, I'm sorry for the delay! We strive to meet our original delivery dates, but in rare instances we experience delays. Please let us know if you don't receive your order by the November 22nd.",632871,order_status_delivery,Mon Nov 20 21:21:04 +0000 2017
633558,270176,. 's Kindle Fire OS is unusable. The new Fire Kids Editions I bought were literally impossible to set up without accepting a trial of Kindle Free Time Unlimited. I can't figure how to limit the apps my 6yo can see and download to only things I have approved.,"Hi there, Dave! We'd love to help out in any way we can. Please reach out to us via phone or live chat here: https://t.co/hApLpMlfHN, so we can look further into this with you in real-time.",633557,damaged_defective_item,Wed Nov 22 16:57:00 +0000 2017
633565,270178,New case arrived safely today and looks lovely 👍,"That's great to hear, thanks for the update!",633564,order_status_delivery,Wed Nov 22 16:56:06 +0000 2017
633568,270178,No worries- not your fault. Am looking for another one to order now. Going to choose a different design just to be on the safe side 🙂,"Thank you for being so understanding, Ruth! ❤️ We're here and happy to help out in any way we can, so please keep us updated.",633567,order_status_delivery,Tue Nov 21 20:29:00 +0000 2017
633570,270178,Website changes are great - but less impressive - I ordered a case for iPhone 8 and was sent one for a 4! Needless to say it’s parcelled up to go back via P.O. tomorrow after work.,I'm sorry for the inconvenience! We're always available. Please let us know if you need further assistance.,633569,order_status_delivery,Tue Nov 21 20:23:00 +0000 2017
633572,270178,Love the new detail in ‘s tracking info!,We're glad to hear it! Thank you for letting us know you like the new changes!,633571,order_status_delivery,Tue Nov 21 19:50:00 +0000 2017
633574,270179,"À ce prix là, autant s'acheter une voiture neuve plutôt que de laver l'ancienne.",Il s'agit surement d'une erreur qui sera rectifiée le plus rapidement possible.,633573,order_status_delivery,Wed Nov 22 16:55:29 +0000 2017
633576,270179,Un petit soucis ? Mafra PULIMAX - Détachant pour les intérieurs de voiture,"Bonjour, merci de nous l'avoir signalé, nous ne manquerons pas de remonter l'information au département concerné.",633575,order_status_delivery,Wed Nov 22 16:36:00 +0000 2017
633579,267158,"ya me llego el correo que cancelaron mi cuenta, como si fuera un ladrón o estafador, gracias por la atención y tratarme de esa forma.","Hola Jorge sentimos los inconvenientes, nos podrías indicar si en el correo que has recibido te han indicado cómo proceder al desbloqueo de tu cuenta?",633577,order_status_delivery,Wed Nov 22 16:54:27 +0000 2017
633583,269140,Are you freaking kidding me ?? This is how you deliver to businesses now??,"Hi, Carrie! Thanks for reaching out to us. Could you please let us know who the carrier was for this package?",633582,order_status_delivery,Wed Nov 22 16:39:44 +0000 2017
633587,270181,What fcuk service u give to your coustmer shame on u,That's quite a remark! Were any of your issues left unaddressed? Kindly let us know and we'd glad to help.,633586,order_status_delivery,Wed Nov 22 16:51:56 +0000 2017
633591,270182,Hola llevan 4 días reteniéndome 5 mil pesos más el cobro del producto que adquirí con ustedes. Es mi primera compra y la experiencia se daña con esta situación.,Hola Luis. Te sugerimos verificar la siguiente información: https://t.co/r2nnV48FLD,633588,order_status_delivery,Wed Nov 22 16:51:27 +0000 2017
633589,270182,"Gracias Amazon, dice Amazon que es cosa de ustedes la retención de mi dinero. ¿Me ayudan?","Entiendo, Luis. La mayoría de los bancos retienen estas autorizaciones por hasta 10 días hábiles. Puedes revisar toda la información acerca de las autorizaciones en el siguiente enlace: https://t.co/r2nnV48FLD.",633592,order_status_delivery,Wed Nov 22 17:18:33 +0000 2017
633595,136634,Das sieht nach einer Prime Gutschrift aus. Kann denn nachvollziehen wann es zugestellt wird. DEPOST ist ja normal mit Zustellnachweis.,"Hi, wir wollten nur mal kurz nachfragen, ob die Kollegen dein Anliegen bereits lösen konnten?",633593,order_status_delivery,Wed Nov 22 16:51:27 +0000 2017
633594,136634,"Nein, warte noch auf die zweite Lieferung mit DEPOST. Die erste kam immerhin heute und als Datum stand auch 21-23.11 dann da.",Du kannst dich gerne jederzeit nochmal bei unseren Kollegen melden. :),633596,order_status_delivery,Wed Nov 22 19:45:00 +0000 2017
633602,267156,"Sé q no es amazon el culpable de estos problemas; es seur, que siempre pasan las mismas cosas... Debería haberlo tenido en mis manos hoy, ya que lo pedí la madrugada del 20 al 21","Comprendo, Sara. ¿Has contactado con @80 para verificar lo sucedido?",633601,order_status_delivery,Wed Nov 22 16:49:28 +0000 2017
633604,267156,"Hola. Pues que (como siempre) seur se pasa sin avisar con antelación, no estoy en casa y ahora hay q esperar hasta mañana al mediodía, cuando yo pago prime para que me llegue antes... Siempre están los de seur para q nada sirva",Lamentamos el inconveniente. ¿Nos podrías indicar cuál era la fecha de entrega de tu pedido?,633603,order_status_delivery,Wed Nov 22 16:44:54 +0000 2017
633606,267156,"por favor, dejen de trabajar con seur que es imposible. Nunca doy recibido el paquete el día que dicen","Hola Sara, sin brindar información personal o de tu cuenta dinos, ¿qué ha sucedido? ¿Se ha presentado alguna situación o inconveniente con un pedido pendiente de entrega?",633605,order_status_delivery,Wed Nov 22 16:39:00 +0000 2017
633609,270183,"Do you know selling any product above MRP is a criminal offence? You are selling Rs. 25 product at Rs. 299. Sir, please look into this issue. They are cheating to consumers.","We try to ensure that the MRP mentioned on the website is same as the MRP mentioned on the product. However, I've forwarded this internally for further investigation. Appreciate your understanding.",633607,order_status_delivery,Wed Nov 22 16:48:28 +0000 2017
633611,270184,la entrega más rápida del universo 👌🏼,"Parece que nuestros experimentos para viajar en el tiempo están funcionando. 😉📦⚡️ Son elecciones geniales, me encanta Vampire Weekend. 😍😱",633610,order_status_delivery,Wed Nov 22 16:48:00 +0000 2017
633613,270185,When email to say your parcel is in a safe place but leave no note and I can't find it anywhere 🙄🙄,"I'm sorry for the trouble. Check with these tips: https://t.co/imiw2oSAkO. If you still don't have it, call us: https://t.co/JzP7hlA23B",633612,order_status_delivery,Wed Nov 22 16:47:30 +0000 2017
633615,270186,"Dear Amazon. As a prime customer I have purchased many items over the years, a female sex toy is not one of them. So why would you email me recommending a leopard print bullet vibrator? As a male I'm not equipped with the relevant orifice to deposit such an object!",I'm very sorry to hear about this error. This link will provide you with steps to improve the recommendations sent to you: https://t.co/gGG8Kz1mgM,633614,order_status_delivery,Wed Nov 22 16:47:00 +0000 2017
633618,270187,thanks for incorrectly charging me £80 and telling me you can only pay me back £72 🤢🤢🤢🤢 wankers,"Hi Kali, I am so sorry to hear that! Without going into any personal details can you please tell us more about this?",633617,order_status_delivery,Wed Nov 22 16:46:36 +0000 2017
633622,270189,"My package from was shipped in a box. At first I thought someone had sent me for Christmas, but the box wasn’t quite big enough. 😊","Oh Heather, if only 😉😍",633621,order_status_delivery,Wed Nov 22 16:46:36 +0000 2017
633624,270190,why was my package sent back to the post office? WHAT PART OF PRIME DELIVERY DO YA'LL NOT COMPREHEND,"I'm sorry to hear about the issues you're having with your shipment! We'd like to help the best we can. Just to confirm, what's the most recent tracking information state for your order here: https://t.co/Y5jpI9gRhE?",633623,order_status_delivery,Wed Nov 22 16:46:05 +0000 2017
